no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
95,기아 스포티지R 2.0 디젤 4WD TLX 최고급형,2012,1995,117000,은색,자동,디젤,12,5,0,1,2679,990
61,기아 레이 1.0 가솔린 프레스티지,2014,998,8937,기타색상,자동,가솔린,26,5,0,1,1514,990
38,기아 쏘렌토R 2.2 TLX 2WD 최고급형,2009,2199,264000,은색,자동,디젤,32,7,0,4,2890,990
59,기아 레이 1.0 터보 프레스티지,2012,998,22000,진회색,자동,가솔린,33,5,0,0,1574,990
64,현대 엑센트 1.4 VVT 모던,2014,1368,32000,흰색,자동,가솔린,26,5,0,4,1462,990
10,기아 그랜드카니발 GLX 최고급형,2007,2902,220220,진주색,자동,디젤,18,11,0,3,2510,990
75,기아 레이 1.0 가솔린 프레스티지,2012,998,52000,흰색,자동,가솔린,25,5,0,0,1495,990
58,현대 제네시스 쿠페 200 터보 P,2008,1998,97000,파란색,자동,가솔린,19,4,0,0,2641,990
263,현대 아반떼MD M16 GDi 탑,2012,1591,81000,흰색,자동,가솔린,25,5,0,8,1890,990
287,르노삼성 뉴 SM5 LE -,2010,1998,92000,검정색,자동,가솔린,26,5,0,1,2550,990
72,기아 K5 2.0 프레스티지,2010,1998,47268,흰색,자동,가솔린,3,5,0,0,2595,989
592,르노삼성 QM3 RE,2014,1461,71630,검정색,자동,디젤,24,5,0,2,2450,980
612,기아 K5 하이브리드 프레스티지,2011,1999,157000,진주색,자동,가솔린,28,5,0,6,3238,980
311,현대 아반떼AD 1.6 GDi 스마트 스페셜,2016,1591,78601,흰색,자동,가솔린,26,5,0,7,1878,980
432,GM대우 알페온 EL300 슈프림 블랙,2014,2997,114000,진회색,자동,가솔린,52,5,0,8,3794,980
58,기아 K9 3.3 GDI 노블레스,2012,3342,203000,검정색,자동,가솔린,0,5,0,4,5890,980
87,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,14000,흰색,자동,가솔린,28,5,0,0,1265,980
298,기아 K5 2.0 터보 노블레스,2013,1998,77000,흰색,자동,가솔린,40,5,0,2,2925,980
146,기아 K5 2.0 터보 노블레스,2013,1998,77000,흰색,자동,가솔린,40,5,0,2,2925,980
55,BMW 3시리즈 320d M 스포츠,2011,1995,142602,흰색,자동,디젤,29,5,0,4,5080,980
12,링컨 MKS 3.7,2013,3726,100000,은색,자동,가솔린,38,5,0,1,5560,980
12,링컨 MKS 3.7,2013,3726,100000,은색,자동,가솔린,38,5,0,1,5560,980
19,기아 K5 2.0 터보 노블레스,2013,1998,77000,흰색,자동,가솔린,40,5,0,2,2925,980
19,기아 K5 2.0 터보 노블레스,2013,1998,77000,흰색,자동,가솔린,40,5,0,2,2925,980
81,현대 제네시스 BH330 럭셔리,2010,3342,95923,검정색,자동,가솔린,31,5,0,0,4724,980
74,현대 제네시스 쿠페 380 GT R,2009,3778,114542,흰색,자동,가솔린,0,4,0,1,3392,980
32,르노삼성 SM7 뉴 아트 LE23 -,2008,2349,122900,진주색,자동,가솔린,28,5,0,2,3100,980
316,현대 제네시스 쿠페 200 터보 P,2008,1998,111877,흰색,자동,가솔린,29,4,0,7,2641,980
304,쉐보레 말리부 2.0 LTZ 디럭스팩,2015,1998,33316,진회색,자동,가솔린,35,5,0,3,3089,975
296,기아 더 뉴 K5 2.0 프레스티지,2015,1999,128953,흰색,자동,가솔린,39,5,0,4,2680,970
4,현대 베라크루즈 4WD 300VX 프리미엄,2013,2959,130000,검정색,자동,디젤,31,7,0,2,4461,970
67,기아 레이 1.0 가솔린 프레스티지,2015,998,32709,청옥색,자동,가솔린,4,5,0,1,1534,970
1,현대 뉴 투싼ix 2.0 디젤 4WD 프리미엄,2013,1995,174000,검정색,자동,디젤,33,5,0,9,2930,970
111,현대 더 뉴 아반떼 1.6 GDi 모던,2015,1591,57000,진회색,자동,가솔린,39,5,0,1,1965,970
66,현대 아반떼AD 1.6 e-VGT 스마트 스페셜,2015,1582,101766,흰색,자동,디젤,28,5,0,2,2128,970
198,쌍용 뉴 코란도 C 2.0 디젤 AWD CVX 최고급형,2013,1998,87773,흰색,자동,디젤,20,5,0,0,3052,970
105,기아 레이 1.0 터보 프레스티지,2014,998,37000,진회색,자동,가솔린,27,5,0,1,1574,970
388,쉐보레 크루즈 2.0 LTZ 플러스,2011,1998,159000,진회색,자동,디젤,29,5,0,8,2142,970
514,기아 K5 하이브리드 노블레스,2012,1999,115000,흰색,자동,가솔린,0,5,0,5,3333,960
350,현대 쏘나타 하이브리드 2.0 HEV 스마트,2012,1999,88000,흰색,자동,가솔린,20,5,0,1,3008,960
198,현대 쏘나타 하이브리드 2.0 HEV 스마트,2012,1999,88000,흰색,자동,가솔린,20,5,0,1,3008,960
158,현대 뉴 에쿠스 VS 460 프레스티지,2010,4627,191000,검정색,자동,가솔린,43,5,0,8,10900,960
363,기아 뉴 쏘렌토R 디젤 2.0 2WD 트렌디,2014,1995,193000,검정투톤,자동,디젤,30,7,0,2,2895,960
359,기아 그랜드카니발 GLX 최고급형,2006,2902,236390,검정색,자동,디젤,9,11,0,8,2510,960
417,현대 더 뉴 벨로스터 터보 디 스펙 DCT,2016,1591,39400,흰색,자동,가솔린,0,4,0,7,2370,950
424,쌍용 티볼리 1.6 가솔린 2WD LX 고급형,2015,1597,44404,검정색,자동,가솔린,27,5,0,4,2220,950
445,현대 쏘나타 뉴 라이즈 2.0 LPi 스타일,2017,1998,100000,흰색,자동,LPG,9,5,0,5,2255,950
535,현대 아반떼AD 1.6 GDi 밸류 플러스,2016,1591,72206,회색,자동,가솔린,25,5,0,4,1690,950
611,현대 더 뉴 아반떼 1.6 GDi 스마트,2014,1591,20918,은색,자동,가솔린,23,5,0,2,1749,950
205,현대 그랜드스타렉스 VAN 5인승 CVX 럭셔리,2014,2497,122000,흰색,자동,디젤,0,5,0,0,2099,950
247,쉐보레 올 뉴 말리부 1.5 터보 LS,2016,1490,97537,은색,자동,가솔린,19,5,0,0,2388,950
259,폭스바겐 티구안 1세대 2.0 TDI,2012,1968,184000,흰색,자동,디젤,24,5,0,6,3790,950
379,현대 그랜드스타렉스 WAGON 11인승 HVX VIP 팩,2011,2497,94600,검정색,자동,디젤,25,11,0,6,2670,950
392,현대 제네시스 BH330 프리미엄,2013,3342,191526,검정색,자동,가솔린,42,5,0,5,5030,950
75,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,9937,흰색,자동,가솔린,28,5,0,1,1265,950
97,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,38463,흰색,자동,가솔린,28,5,0,0,1265,950
83,기아 더 뉴 K5 2.0 노블레스,2015,1999,52182,흰색,자동,가솔린,40,5,0,7,2820,950
160,쌍용 티볼리 에어 1.6 가솔린 2WD IX,2016,1597,58975,흰색,자동,가솔린,25,5,0,1,2110,950
69,르노삼성 SM3 네오 RE,2017,1596,61100,흰색투톤,자동,가솔린,28,5,0,2,2040,950
25,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,29700,검정투톤,자동,가솔린,30,5,0,1,1265,950
3,현대 베라크루즈 4WD 300VXL 프리미엄,2009,2959,187712,흰색,자동,디젤,31,7,0,3,4552,950
7,쌍용 뉴코란도 290SR 소프트 탑 디젤 최고급형,2002,2874,300000,하늘색,자동,디젤,12,4,0,8,2406,950
2,현대 아반떼AD 1.6 GDi 모던 스페셜,2016,1591,27000,진회색,자동,가솔린,31,5,0,2,2052,950
60,현대 그랜져HG 300 프라임,2011,2999,94553,검정색,자동,가솔린,42,5,0,4,3292,950
89,현대 쏘나타 더 브릴리언트 2.0 CVVL 모던,2012,1999,74800,흰색,자동,가솔린,40,5,0,0,2650,950
157,쌍용 뉴 체어맨W CW700 프레스티지,2012,3598,140046,검정색,자동,가솔린,0,5,0,7,7055,950
213,현대 그랜져HG 240 럭셔리,2012,2359,98433,회색,자동,가솔린,0,5,0,11,2994,950
5,쌍용 뉴 체어맨W CW700 프레스티지,2012,3598,140046,검정색,자동,가솔린,0,5,0,7,7055,950
62,현대 그랜져HG 240 럭셔리,2012,2359,98433,회색,자동,가솔린,0,5,0,11,2994,950
52,현대 뉴 에쿠스 VS 380 럭셔리,2009,3778,187899,검정색,자동,가솔린,33,5,0,6,6622,950
21,현대 뉴 에쿠스 VS 380 럭셔리,2010,3778,162582,검정색,자동,가솔린,35,5,0,6,6622,950
23,현대 뉴 에쿠스 VS 380 프라임 VIP팩,2009,3778,176807,검정색,자동,가솔린,37,5,0,4,7980,950
122,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,34669,흰색,자동,가솔린,28,5,0,0,1265,950
8,아우디 A4 4세대 2.0 TFSI 콰트로 다이나믹,2011,1968,106800,흰색,자동,가솔린,30,5,0,5,5380,950
8,아우디 A4 4세대 2.0 TFSI 콰트로 다이나믹,2011,1968,106800,흰색,자동,가솔린,30,5,0,5,5380,950
48,미니 쿠퍼 쿠페 S 1.6,2011,1598,150355,파란색,자동,가솔린,23,2,0,2,4290,950
17,쌍용 렉스턴W RX7 4WD 프레스티지,2012,1998,134262,진회색,자동,디젤,35,7,0,4,3607,950
5,쉐보레 더 넥스트 스파크 1.0 에코 LT 플러스,2019,999,6737,자주색,자동,가솔린,2,5,0,2,1404,950
22,현대 그랜드스타렉스 VAN 5인승 CVX 밸류,2013,2497,101500,흰색,자동,디젤,5,5,0,0,1778,950
148,현대 그랜져HG 240 럭셔리,2011,2359,132071,검정색,자동,가솔린,29,5,0,3,2994,950
27,현대 아반떼AD 1.6 GDi 모던 스페셜,2016,1591,27000,진회색,자동,가솔린,31,5,0,2,2052,950
222,기아 쏘렌토R 2.0 TLX 2WD 최고급형,2010,1995,148000,진회색,자동,디젤,38,7,0,2,2878,950
263,현대 그랜져HG 240 럭셔리,2011,2359,119220,흰색,자동,가솔린,31,5,0,0,2994,950
269,쉐보레 말리부 2.0 디젤 LT 디럭스팩,2015,1956,109327,은색,자동,디젤,34,5,0,1,2998,950
136,기아 레이 1.0 가솔린 프레스티지,2012,998,57000,흰색,자동,가솔린,29,5,0,2,1495,950
16,현대 그랜드스타렉스 VAN 5인승 CVX 프리미엄,2012,2497,138766,은색,수동,디젤,11,5,0,2,2188,950
24,쉐보레 아베오 1.4 터보 RS 해치백 -,2015,1362,51000,흰색,자동,가솔린,19,5,0,0,1998,950
25,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,11000,기타색상,자동,가솔린,18,5,0,1,1265,950
188,쌍용 코란도 C 클러비 2WD -,2013,1998,63000,흰색,자동,디젤,20,5,0,4,2340,950
288,현대 그랜드스타렉스 WAGON 11인승 CVX 럭셔리,2008,2497,114670,은색,자동,디젤,7,11,0,0,2155,950
341,현대 아반떼MD M16 GDi 블루세이버,2011,1591,112000,흰색,자동,가솔린,29,5,0,1,1790,950
30,현대 아반떼MD M16 GDi 프리미어,2012,1591,27000,하늘색,자동,가솔린,29,5,0,4,1810,950
206,기아 더 뉴 K7 2.4 GDI 프레스티지 스페셜,2014,2359,188330,검정색,자동,가솔린,34,5,0,1,3141,949
8,르노삼성 SM6 2.0 GDe SE,2017,1997,100000,검정색,자동,가솔린,26,5,0,2,2640,949
20,현대 뉴 에쿠스 VS 380 프라임 VIP팩,2009,3778,194000,검정색,자동,가솔린,49,5,0,7,7980,949
373,현대 제네시스 쿠페 380 GT R,2008,3778,61111,진회색,자동,가솔린,23,4,0,0,3392,949
24,르노삼성 뉴SM5 플래티넘 디젤 D 스페셜,2014,1461,110500,진회색,자동,디젤,28,5,0,0,2695,949
310,현대 YF쏘나타 2.0 Y20 프라임 고급형,2010,1998,71300,은색,자동,가솔린,23,5,0,3,2315,949
745,기아 더 뉴 스포티지R 2.0 디젤 2WD 럭셔리,2014,1995,92300,흰색,자동,디젤,21,5,0,5,2050,940
327,쌍용 코란도 투리스모 2.0 디젤 4WD LT 11인승,2013,1998,94535,검정색,자동,디젤,21,11,0,1,2882,940
340,기아 더 뉴 스포티지R 2.0 디젤 2WD 럭셔리,2014,1995,92019,검정색,자동,디젤,15,5,0,1,2065,940
38,기아 쏘렌토R 2.2 TLX 4WD 프리미엄,2011,2199,140000,검정색,자동,디젤,32,7,0,2,3372,940
55,현대 제네시스 쿠페 380 GT P,2009,3778,83590,흰색,자동,가솔린,24,4,0,1,3042,940
617,르노삼성 QM3 RE,2015,1461,46000,진청색,자동,디젤,25,5,0,2,2495,930
727,기아 더 프레스티지 K7 2.4 GDI 럭셔리,2011,2359,93042,흰색,자동,가솔린,32,5,0,6,2999,930
239,르노삼성 SM7 노바 2.0 LPe,2015,1998,107572,진회색,자동,LPG,0,5,0,2,2535,930
82,현대 아반떼AD 1.6 GDi 스마트,2016,1591,45215,흰색,자동,가솔린,26,5,0,1,1765,930
139,현대 아반떼AD 1.6 GDi 스마트,2017,1591,92000,흰색,자동,가솔린,31,5,0,9,1825,930
103,쌍용 티볼리 1.6 디젤 2WD LX,2017,1597,105000,빨간색,자동,디젤,39,5,0,3,2346,930
28,기아 레이 1.0 가솔린 프레스티지,2015,998,42000,진회색,자동,가솔린,25,5,0,0,1534,930
15,현대 제네시스 쿠페 200 터보 R,2008,1998,119396,검정색,자동,가솔린,28,4,0,3,2942,930
361,쉐보레 트랙스 1.4 가솔린 LT,2013,1362,108000,흰색,자동,가솔린,23,5,0,9,2090,930
485,기아 K3 1.6 GDI 노블레스,2012,1591,60000,흰색,자동,가솔린,33,5,0,1,1975,920
50,현대 쏘나타 하이브리드 2.0 HEV 모던,2013,1999,114112,검정색,자동,가솔린,34,5,0,1,3151,920
275,르노삼성 QM3 SE,2015,1461,69500,은색,자동,디젤,0,5,0,0,2280,920
326,현대 그랜져HG 300 익스클루시브,2013,2999,107662,검정색,자동,가솔린,32,5,0,6,3595,920
94,기아 레이 1.0 가솔린 프레스티지,2013,998,41999,검정색,자동,가솔린,25,5,0,0,1490,920
35,현대 i30 PD 1.4 T-GDi 모던,2017,1582,96748,흰색,자동,가솔린,30,5,0,4,2240,920
194,쌍용 티볼리 에어 1.6 가솔린 2WD IX,2016,1597,50000,흰색투톤,자동,가솔린,25,5,0,0,2110,920
281,기아 올 뉴 카렌스 1.7 VGT 프레스티지,2013,1685,90000,흰색,자동,디젤,27,5,0,2,2293,920
41,쌍용 티볼리 에어 1.6 가솔린 2WD IX,2016,1597,50000,흰색투톤,자동,가솔린,25,5,0,0,2110,920
129,기아 올 뉴 카렌스 1.7 VGT 프레스티지,2013,1685,90000,흰색,자동,디젤,27,5,0,2,2293,920
63,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,42929,흰색,자동,가솔린,33,5,0,0,1265,920
253,기아 레이 1.0 가솔린 프레스티지,2015,998,54600,하늘색,자동,가솔린,27,5,0,3,1534,920
138,쌍용 티볼리 1.6 디젤 2WD VX,2015,1597,112255,흰색,자동,디젤,16,5,0,6,2244,910
242,기아 뉴 쏘렌토R 디젤 2.0 2WD 리미티드,2012,1995,97387,진회색,자동,디젤,35,7,0,5,3135,910
65,기아 K3 1.6 GDI 트렌디,2014,1591,36916,진회색,자동,가솔린,4,5,0,0,1837,910
17,기아 레이 1.0 가솔린 럭셔리,2016,998,22800,흰색,자동,가솔린,20,5,0,1,1426,910
34,BMW 5시리즈 520d,2011,1995,223513,은색,자동,디젤,31,5,0,5,6240,905
387,기아 더 뉴 스포티지R 2.0 디젤 2WD 프레스티지,2014,1995,153000,흰색,자동,디젤,38,5,0,3,2565,900
2,기아 그랜드카니발 GLX 고급형,2012,2199,104000,노란색,자동,디젤,22,11,0,7,2475,900
150,기아 올 뉴 카렌스 2.0 LPI 프레스티지,2013,1999,71297,은색,자동,LPG,28,7,0,3,2178,900
182,기아 더 뉴 스포티지R 2.0 디젤 2WD 트렌디,2014,1995,136871,흰색,자동,디젤,3,5,0,1,2405,900
29,기아 더 뉴 스포티지R 2.0 디젤 2WD 트렌디,2014,1995,136871,흰색,자동,디젤,3,5,0,1,2405,900
112,인피니티 G37 세단 스포츠 V36,2010,3696,177000,은색,자동,가솔린,35,5,0,3,5260,900
124,쌍용 뉴 코란도 C 2.0 디젤 CVS 최고급형,2015,2157,70000,청색,자동,디젤,0,5,0,3,2226,900
16,기아 K5 하이브리드 500H 프레스티지,2012,1999,97703,흰색,자동,가솔린,0,5,0,0,3168,900
16,기아 K5 하이브리드 500H 프레스티지,2012,1999,97703,흰색,자동,가솔린,0,5,0,0,3168,900
4,기아 더 뉴 레이 1.0 밴 고급형,2017,998,18000,검정색,자동,가솔린,8,5,0,0,1265,900
34,현대 벨로스터 익스트림 터보,2013,1591,126100,검정색,자동,가솔린,0,4,0,10,2195,900
190,현대 제네시스 쿠페 200 터보 D,2010,1998,113788,흰색,수동,가솔린,25,4,0,3,2320,900
256,르노삼성 SM5 노바 디젤 D 프리미엄,2015,1461,104500,흰색,자동,디젤,33,5,0,3,2590,900
378,기아 쏘렌토R 2.2 TLX 2WD 프리미엄,2010,2199,112000,흰색투톤,자동,디젤,34,7,0,3,2990,900
19,현대 제네시스 쿠페 380 GT R,2008,3778,111651,흰색,자동,가솔린,26,4,0,2,3392,900
390,현대 그랜저 뉴 럭셔리 Q270 럭셔리,2009,2656,86084,은색,자동,가솔린,28,5,0,2,3182,900
59,현대 포니2 픽업 -,1987,1439,4500,흰색,수동,가솔린,0,2,0,0,227,900
30,현대 포니2 픽업 -,1987,1439,4500,흰색,수동,가솔린,0,2,0,0,227,900
425,현대 LF쏘나타 2.0 CVVL 스타일 스페셜,2015,1999,46885,검정색,자동,가솔린,25,5,0,1,2365,899
533,기아 더 뉴 K7 2.4 GDI 프레스티지 스페셜,2013,2359,168871,검정색,자동,가솔린,38,5,0,3,3141,899
30,현대 아반떼AD 1.6 e-VGT 스타일,2016,1582,65966,진회색,자동,디젤,17,5,0,3,1640,899
355,기아 더 뉴 K7 2.4 GDI 프레스티지 스페셜,2013,2359,125960,검정색,자동,가솔린,38,5,0,6,3141,899
81,기아 올 뉴 모닝 1.0 가솔린 프레스티지 JA,2017,998,52000,흰색,자동,가솔린,28,5,0,1,1265,899
14,현대 아반떼AD 1.6 T-GDi 스포츠 M/T,2017,1591,81106,청색,자동,가솔린,0,5,0,2,1965,899
21,기아 그랜드카니발 R 하이리무진 11인승 2.2 GLX 프리미엄,2010,2199,233753,검정색,자동,디젤,28,11,0,9,4541,899
154,현대 더 뉴 i40 살룬 1.7 VGT D 스펙,2015,1685,174563,검정색,자동,디젤,12,5,0,7,2910,899
252,기아 올 뉴 모닝 1.0 가솔린 럭셔리 JA,2019,998,11400,진주색,자동,가솔린,28,5,0,3,1215,899
2,현대 더 뉴 i40 살룬 1.7 VGT D 스펙,2015,1685,174563,검정색,자동,디젤,12,5,0,7,2910,899
99,기아 올 뉴 모닝 1.0 가솔린 럭셔리 JA,2019,998,11400,진주색,자동,가솔린,28,5,0,3,1215,899
284,쌍용 체어맨W CW600 프레스티지,2011,3199,120000,은색,자동,가솔린,35,5,0,1,5615,899
303,현대 제네시스 쿠페 200 터보 P,2009,1998,102261,검정색,수동,가솔린,20,4,0,3,2641,899
330,현대 제네시스 쿠페 200 터보 P,2009,1998,108976,빨간색,자동,가솔린,21,4,0,7,2641,899
88,현대 그랜져HG 220 디젤 프리미엄,2015,2199,377000,흰색,자동,디젤,51,5,0,12,3389,899
347,쉐보레 올란도 2.0 디젤 LT 세이프티팩,2015,1998,96821,검정색,자동,디젤,30,7,0,1,2734,890
401,쉐보레 트랙스 1.4 가솔린 LTZ,2015,1362,72269,흰색,자동,가솔린,25,5,0,0,2302,890
563,기아 더 뉴 레이 1.0 가솔린 디럭스,2018,998,41000,하늘색,자동,가솔린,13,5,0,0,1315,890
596,기아 더 프레스티지 K7 2.4 GDI 럭셔리,2012,2359,124030,흰색,자동,가솔린,35,5,0,0,2999,890
197,기아 K5 2세대 1.7 디젤 SX 프레스티지,2016,1685,104000,검정색,자동,디젤,42,5,0,1,2755,890
199,현대 더 뉴 제네시스 쿠페 200 터보 S,2012,1998,102000,흰색투톤,자동,가솔린,35,4,0,10,2965,890
265,쉐보레 올 뉴 크루즈 1.4 터보 LT 디럭스,2017,1393,18000,흰색,자동,가솔린,26,5,0,5,2113,890
297,기아 올 뉴 모닝 1.0 가솔린 럭셔리 JA,2017,998,34903,검정색,자동,가솔린,30,5,0,1,1180,890
381,현대 그랜져HG 240 럭셔리,2011,2359,115000,흰색,자동,가솔린,35,5,0,0,2994,890
382,기아 모하비 QV300 4WD 최고급형,2008,2959,204500,검정색,자동,디젤,39,7,0,7,4188,890
69,기아 레이 1.0 가솔린 프레스티지,2013,998,39500,흰색,자동,가솔린,24,5,0,1,1490,890
25,기아 올 뉴 모닝 1.0 가솔린 럭셔리 JA,2018,998,11000,진주색,자동,가솔린,15,5,0,0,1180,890
293,현대 i40 2.0 GDi 왜건 프리미엄,2012,1999,140000,흰색,자동,가솔린,42,5,0,6,3075,890
141,현대 i40 2.0 GDi 왜건 프리미엄,2012,1999,140000,흰색,자동,가솔린,42,5,0,6,3075,890
41,현대 뉴 에쿠스 VS 380 럭셔리,2009,3778,186516,검정색,자동,가솔린,36,5,0,13,6622,890
72,BMW 3시리즈 320d,2013,1995,100000,흰색,자동,디젤,36,5,0,11,5540,890
24,르노삼성 SM5 노바 SE,2015,1998,65441,흰색,자동,LPG,2,5,0,0,2480,890
8,기아 레이 1.0 터보 프레스티지,2013,998,77118,진주색,자동,가솔린,26,5,0,2,1574,890
11,기아 레이 1.0 바이퓨얼 프레스티지,2013,998,71201,진회색,자동,가솔린/LPG겸용,26,5,0,5,1644,890
210,현대 제네시스 BH330 럭셔리,2009,3342,181700,은색,자동,가솔린,27,5,0,9,4724,890
218,현대 제네시스 쿠페 200 터보 RW,2010,1998,110000,빨간색,자동,가솔린,27,4,0,1,3198,890
296,현대 투싼ix 디젤 LX20 2WD 럭셔리,2009,1995,83947,흰색,자동,디젤,22,5,0,3,2390,890
390,기아 K3 1.6 GDI 트렌디,2013,1591,67170,파란색,자동,가솔린,26,5,0,0,1788,890
391,현대 더 뉴 아반떼 1.6 GDi 스타일,2015,1591,48800,흰색,자동,가솔린,13,5,0,0,1410,890
400,기아 더 프레스티지 K7 3.0 GDI 노블레스,2011,2999,113000,진청색,자동,가솔린,49,5,0,9,3870,890
4,기아 더 프레스티지 K7 3.0 GDI 노블레스,2011,2999,113000,진청색,자동,가솔린,49,5,0,9,3870,890
22,기아 쏘렌토R 2.0 TLX 2WD 최고급형,2010,1995,178487,진회색,자동,디젤,22,7,0,6,2791,890
265,기아 오피러스 프리미엄 GH330 스페셜 럭셔리,2010,3342,221400,검정색,자동,가솔린,34,5,0,2,4191,890
301,현대 테라칸 2.9 CRDi 디젤 JX290 4WD 골드 최고급형 블랙스페셜,2004,2902,110800,검정색,자동,디젤,20,7,0,4,2903,890
332,르노삼성 SM7 뉴 아트 LE23 -,2008,2349,157441,흰색,자동,가솔린,33,5,0,0,3100,890
387,기아 올 뉴 모닝 1.0 가솔린 럭셔리,2014,998,19898,흰색,자동,가솔린,0,5,0,3,1176,890
236,쌍용 티볼리 1.6 디젤 2WD TX,2016,1597,105000,은색,자동,디젤,22,5,0,2,2008,885
162,아우디 A6 4세대 2.0 TFSI,2012,1984,183000,은색,자동,가솔린,32,5,0,0,5820,880
232,기아 더 뉴 K5 2.0 노블레스,2013,1999,149939,흰색,자동,가솔린,39,5,0,3,2785,880
744,현대 그랜져HG 240 럭셔리,2011,2359,96012,검정색,자동,가솔린,23,5,0,0,2994,880
262,현대 쏘나타 뉴 라이즈 2.0 LPi 스타일,2018,1998,117542,검정색,자동,LPG,0,5,0,2,2255,880
96,기아 올 뉴 모닝 1.0 가솔린 럭셔리 JA,2018,998,20323,베이지색,자동,가솔린,3,5,0,1,1180,880
52,현대 아반떼AD 1.6 GDi 밸류 플러스,2017,1591,84619,진회색,자동,가솔린,25,5,0,2,1690,880
74,기아 더 뉴 스포티지R 2.0 디젤 2WD 트렌디,2014,1995,82177,흰색,자동,디젤,29,5,0,3,2380,880
